Department,Term,TermStart,AcademicYear,SectionName,SubjectCode,CourseNum,SectionCode,CourseLevelCode,MinimumCredits,FacultyLoad,Used,Day10Used,LocalMax,GlobalMax,RoomCapacity,BuildingAndRoom,MeetingDays,MeetingTime,SectionStartDate,SectionEndDate,Building,RoomNumber,MeetingStart,MeetingStartInternal,MeetingEnd,MeetingEndInternal,Monday,Tuesday,Wednesday,Thursday,Friday,ShortTitle,Faculty,SectionStatus,InstructionalMethod
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-251-A,MATH,251,A,200,3.00,3.00,33,37,40,40,44,NH 276,MWF,12:30PM - 1:20PM,9/4/2018,12/18/2018,NH,276,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Discrete Mathematics,Randall Pruim,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-251-B,MATH,251,B,200,3.00,3.00,0,,24,16,44,NH 276,MWF,12:30PM - 1:20PM,9/1/2020,12/17/2020,NH,276,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Discrete Mathematics,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-251-B,MATH,251,B,200,3.00,3.00,19,19,30,30,32,NH 259,MWF,11:30AM - 12:20PM,9/3/2019,12/17/2019,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Discrete Mathematics,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-252-A,MATH,252,A,100,3.00,3.00,0,,30,,32,NH 259,MWF,11:30AM - 12:20PM,2/1/2021,5/20/2021,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Discrete Math for Computer Sci,Randall Pruim,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-252-A,MATH,252,A,100,3.00,4.00,22,23,28,32,32,NH 259,MWF,11:30AM - 12:20PM,2/3/2020,5/21/2020,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Discrete Math for Computer Sci,Randall Pruim,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-252-A,MATH,252,A,100,3.00,4.00,31,31,28,32,32,NH 259,MWF,11:30AM - 12:20PM,1/28/2019,5/16/2019,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Discrete Math for Computer Sci,Randall Pruim,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-252-A,MATH,252,A,100,3.00,3.00,33,34,45,45,44,NH 276,MWF,11:30AM - 12:20PM,1/29/2018,5/17/2018,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Discrete Math for Computer Sci,Randall Pruim,Active,LEC
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-252-B,MATH,252,B,100,3.00,3.00,0,,30,,32,NH 259,MWF,12:30PM - 1:20PM,2/1/2021,5/20/2021,NH,259,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Discrete Math for Computer Sci,Randall Pruim,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-252-B,MATH,252,B,100,3.00,4.00,22,24,28,32,32,NH 259,MWF,12:30PM - 1:20PM,1/28/2019,5/16/2019,NH,259,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Discrete Math for Computer Sci,Randall Pruim,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-252-B,MATH,252,B,100,3.00,4.00,11,11,28,32,32,NH 259,MWF,12:30PM - 1:20PM,2/3/2020,5/21/2020,NH,259,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Discrete Math for Computer Sci,Randall Pruim,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-255-A,MATH,255,A,200,4.00,4.00,9,10,30,30,20,NH 261,MTWF,10:30AM - 11:20AM,9/5/2017,12/19/2017,NH,261,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Introductory Linear Algebra,Christopher Moseley,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-255-A,MATH,255,A,200,4.00,4.00,0,,30,30,20,NH 261,MTWF,11:30AM - 12:20PM,9/1/2020,12/17/2020,NH,261,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Introductory Linear Algebra,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-255-A,MATH,255,A,200,4.00,4.00,1,1,30,30,0,,,,2/3/2020,5/21/2020,,,,,,,,,,,,Introductory Linear Algebra,Christopher Moseley,Active,TUT
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-255-A,MATH,255,A,200,4.00,4.00,16,17,30,30,20,NH 261,MTWF,10:30AM - 11:20AM,9/3/2019,12/17/2019,NH,261,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Introductory Linear Algebra,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-255-A,MATH,255,A,200,4.00,4.00,33,34,40,40,44,NH 276,MTWF,10:30AM - 11:20AM,9/4/2018,12/18/2018,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Introductory Linear Algebra,Christopher Moseley,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-256-A,MATH,256,A,200,4.00,4.00,37,39,26,30,44,NH 276,MTWF,12:30PM - 1:20PM,1/30/2017,5/18/2017,NH,276,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Discrt Struct & Linear Algebra,Christopher Moseley,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-256-A,MATH,256,A,200,4.00,4.00,37,37,30,30,44,NH 276,MTWF,12:30PM - 1:20PM,2/1/2016,5/19/2016,NH,276,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Discrt Struct & Linear Algebra,Christopher Moseley,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-256-A,MATH,256,A,200,4.00,4.00,32,32,30,30,32,NH 259,MTWF,10:30AM - 11:20AM,9/6/2016,12/20/2016,NH,259,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Discrt Struct & Linear Algebra,Christopher Moseley,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-256-A,MATH,256,A,200,4.00,4.00,13,14,30,30,20,NH 261,MTTHF,11:30AM - 12:20PM,9/8/2015,12/18/2015,NH,261,11:30AM,11:30:00,12:20PM,12:20:00,M,T,,TH,F,Discrt Struct & Linear Algebra,Gerard Venema,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-270-A,MATH,270,A,200,3.00,0.00,0,,30,,32,NH 259,MTWF,11:30AM - 12:20PM,9/1/2020,12/17/2020,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Intro to Multivariable Calc,Todd Kapitula,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-270-A,MATH,270,A,200,3.00,0.00,24,24,23,23,32,NH 251,MTWF,11:30AM - 12:20PM,9/3/2019,11/18/2019,NH,251,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Intro to Multivariable Calc,John Ferdinands,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-270-A,MATH,270,A,200,3.00,0.00,25,25,25,40,44,NH 276,MTWF,8:00AM - 8:50AM,9/6/2016,11/21/2016,NH,276,8:00AM,08:00:00,8:50AM,08:50:00,M,T,W,,F,Intro to Multivariable Calc,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-270-A,MATH,270,A,200,3.00,0.00,25,25,20,25,44,NH 276,MTWF,10:30AM - 11:20AM,9/8/2015,11/24/2015,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Intro to Multivariable Calc,Christopher Moseley,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-270-A,MATH,270,A,200,3.00,0.00,12,13,20,22,32,NH 259,MTWF,8:00AM - 8:50AM,9/4/2018,11/19/2018,NH,259,8:00AM,08:00:00,8:50AM,08:50:00,M,T,W,,F,Intro to Multivariable Calc,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-270-A,MATH,270,A,200,3.00,0.00,7,7,30,35,32,NH 259,MTWF,8:00AM - 8:50AM,9/5/2017,12/19/2017,NH,259,8:00AM,08:00:00,8:50AM,08:50:00,M,T,W,,F,Intro to Multivariable Calc,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-270-B,MATH,270,B,200,3.00,0.00,0,,30,,44,NH 276,MTWF,10:30AM - 11:20AM,9/1/2020,12/17/2020,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Intro to Multivariable Calc,Michael Bolt,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-270-B,MATH,270,B,200,3.00,0.00,25,26,25,25,44,NH 276,MTWF,12:30PM - 1:20PM,9/3/2019,11/18/2019,NH,276,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Intro to Multivariable Calc,Michael Bolt,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-270-B,MATH,270,B,200,3.00,0.00,20,21,25,40,44,NH 276,MTWF,10:30AM - 11:20AM,9/6/2016,11/21/2016,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Intro to Multivariable Calc,John Ferdinands,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-270-B,MATH,270,B,200,3.00,0.00,26,26,20,25,44,NH 276,MTWF,11:30AM - 12:20PM,9/8/2015,11/24/2015,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Intro to Multivariable Calc,Todd Kapitula,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-270-B,MATH,270,B,200,3.00,0.00,13,13,18,22,32,NH 251,MTWF,10:30AM - 11:20AM,9/4/2018,11/19/2018,NH,251,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Intro to Multivariable Calc,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-270-B,MATH,270,B,200,3.00,0.00,25,25,25,35,44,NH 276,MTWF,10:30AM - 11:20AM,9/5/2017,12/19/2017,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Intro to Multivariable Calc,John Ferdinands,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-270-C,MATH,270,C,200,3.00,0.00,0,,30,,44,NH 276,MTWF,1:30PM - 2:20PM,9/1/2020,12/17/2020,NH,276,1:30PM,13:30:00,2:20PM,14:20:00,M,T,W,,F,Intro to Multivariable Calc,James Turner,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-270-C,MATH,270,C,200,3.00,0.00,12,12,25,25,44,NH 276,MWTHF,1:30PM - 2:20PM,9/3/2019,11/18/2019,NH,276,1:30PM,13:30:00,2:20PM,14:20:00,M,,W,TH,F,Intro to Multivariable Calc,Todd Kapitula,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-270-C,MATH,270,C,200,3.00,0.00,20,23,25,40,44,NH 276,MTWF,11:30AM - 12:20PM,9/6/2016,11/21/2016,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Intro to Multivariable Calc,John Ferdinands,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-270-C,MATH,270,C,200,3.00,0.00,21,21,20,25,32,NH 259,MTWF,8:00AM - 8:50AM,9/8/2015,11/24/2015,NH,259,8:00AM,08:00:00,8:50AM,08:50:00,M,T,W,,F,Intro to Multivariable Calc,Christopher Moseley,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-270-C,MATH,270,C,200,3.00,0.00,30,27,18,20,44,NH 276,MTWF,11:30AM - 12:20PM,9/4/2018,11/19/2018,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Intro to Multivariable Calc,John Ferdinands,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-270-C,MATH,270,C,200,3.00,0.00,13,15,30,35,44,NH 276,MTWF,11:30AM - 12:20PM,9/5/2017,12/19/2017,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Intro to Multivariable Calc,John Ferdinands,Active,LEC
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-271-A,MATH,271,A,200,4.00,4.00,0,,30,,44,NH 276,MTWF,9:00AM - 9:50AM,2/1/2021,5/20/2021,NH,276,9:00AM,09:00:00,9:50AM,09:50:00,M,T,W,,F,Multivariable Calculus,John Ferdinands,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-271-A,MATH,271,A,200,4.00,4.00,0,,30,,32,NH 259,MTWF,11:30AM - 12:20PM,9/1/2020,12/17/2020,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Multivariable Calculus,Todd Kapitula,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-271-A,MATH,271,A,200,4.00,4.00,32,31,28,30,32,NH 251,MWTHF,11:30AM - 12:20PM,1/30/2017,5/18/2017,NH,251,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,TH,F,Multivariable Calculus,James Turner,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-271-A,MATH,271,A,200,4.00,4.00,30,30,32,32,45,NH 295,MTWF,12:30PM - 1:20PM,2/3/2020,5/21/2020,NH,295,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Multivariable Calculus,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-271-A,MATH,271,A,200,4.00,4.00,39,41,30,,44,NH 276,MWTHF,11:30AM - 12:20PM,2/1/2016,5/19/2016,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,TH,F,Multivariable Calculus,James Turner,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-271-A,MATH,271,A,200,4.00,4.00,8,8,5,5,32,NH 251,MTWF,11:30AM - 12:20PM,9/3/2019,12/17/2019,NH,251,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Multivariable Calculus,John Ferdinands,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-271-A,MATH,271,A,200,4.00,4.00,6,7,10,10,44,NH 276,MTWF,8:00AM - 8:50AM,9/6/2016,12/20/2016,NH,276,8:00AM,08:00:00,8:50AM,08:50:00,M,T,W,,F,Multivariable Calculus,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-271-A,MATH,271,A,200,4.00,4.00,33,33,40,40,32,NH 251,MTWF,12:30PM - 1:20PM,1/28/2019,5/16/2019,NH,251,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Multivariable Calculus,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-271-A,MATH,271,A,200,4.00,4.00,7,7,5,5,44,NH 276,MTWF,10:30AM - 11:20AM,9/8/2015,12/18/2015,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Multivariable Calculus,Christopher Moseley,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-271-A,MATH,271,A,200,4.00,4.00,17,17,10,10,32,NH 259,MTWF,8:00AM - 8:50AM,9/4/2018,12/18/2018,NH,259,8:00AM,08:00:00,8:50AM,08:50:00,M,T,W,,F,Multivariable Calculus,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-271-A,MATH,271,A,200,4.00,4.00,17,17,5,10,32,NH 259,MTWF,8:00AM - 8:50AM,9/5/2017,12/19/2017,NH,259,8:00AM,08:00:00,8:50AM,08:50:00,M,T,W,,F,Multivariable Calculus,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-271-A,MATH,271,A,200,4.00,4.00,34,35,32,32,32,NH 259,MWTHF,11:30AM - 12:20PM,1/29/2018,5/17/2018,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,TH,F,Multivariable Calculus,James Turner,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-271-B,MATH,271,B,200,4.00,4.00,0,,30,,44,NH 276,MTWF,10:30AM - 11:20AM,9/1/2020,12/17/2020,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Multivariable Calculus,Michael Bolt,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-271-B,MATH,271,B,200,4.00,4.00,9,8,5,5,44,NH 276,MTWF,12:30PM - 1:20PM,9/3/2019,12/17/2019,NH,276,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Multivariable Calculus,Michael Bolt,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-271-B,MATH,271,B,200,4.00,4.00,12,12,10,10,44,NH 276,MTWF,10:30AM - 11:20AM,9/6/2016,12/20/2016,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Multivariable Calculus,John Ferdinands,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-271-B,MATH,271,B,200,4.00,4.00,3,3,5,5,44,NH 276,MTWF,11:30AM - 12:20PM,9/8/2015,12/18/2015,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Multivariable Calculus,Todd Kapitula,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-271-B,MATH,271,B,200,4.00,4.00,9,9,10,10,32,NH 251,MTWF,10:30AM - 11:20AM,9/4/2018,12/18/2018,NH,251,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Multivariable Calculus,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-271-B,MATH,271,B,200,4.00,4.00,8,8,5,10,44,NH 276,MTWF,10:30AM - 11:20AM,9/5/2017,12/19/2017,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Multivariable Calculus,John Ferdinands,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-271-C,MATH,271,C,200,4.00,4.00,14,16,5,10,44,NH 276,MWTHF,1:30PM - 2:20PM,9/3/2019,12/17/2019,NH,276,1:30PM,13:30:00,2:20PM,14:20:00,M,,W,TH,F,Multivariable Calculus,Todd Kapitula,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-271-C,MATH,271,C,200,4.00,4.00,0,,30,,44,NH 276,MTWF,1:30PM - 2:20PM,9/1/2020,12/17/2020,NH,276,1:30PM,13:30:00,2:20PM,14:20:00,M,T,W,,F,Multivariable Calculus,James Turner,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-271-C,MATH,271,C,200,4.00,4.00,13,11,10,10,44,NH 276,MTWF,11:30AM - 12:20PM,9/6/2016,12/20/2016,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Multivariable Calculus,John Ferdinands,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-271-C,MATH,271,C,200,4.00,4.00,10,10,5,5,32,NH 259,MTWF,8:00AM - 8:50AM,9/8/2015,12/18/2015,NH,259,8:00AM,08:00:00,8:50AM,08:50:00,M,T,W,,F,Multivariable Calculus,Christopher Moseley,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-271-C,MATH,271,C,200,4.00,4.00,10,12,12,12,44,NH 276,MTWF,11:30AM - 12:20PM,9/4/2018,12/18/2018,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Multivariable Calculus,John Ferdinands,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-271-C,MATH,271,C,200,4.00,4.00,10,8,5,10,44,NH 276,MTWF,11:30AM - 12:20PM,9/5/2017,12/19/2017,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Multivariable Calculus,John Ferdinands,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-271-D-AP,MATH,271,D-AP,200,4.00,4.00,12,12,20,20,45,NH 295,MTWF,12:30PM - 1:20PM,9/6/2016,12/20/2016,NH,295,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Multivariable Calculus,Todd Kapitula,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-271-D-AP,MATH,271,D-AP,200,4.00,4.00,9,9,28,32,45,NH 295,MWTHF,12:30PM - 1:20PM,9/8/2015,12/18/2015,NH,295,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,TH,F,Multivariable Calculus,John Ferdinands,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-301-A,MATH,301,A,300,3.00,3.00,9,9,20,,32,NH 259,MWF,2:30PM - 3:20PM,1/30/2017,5/18/2017,NH,259,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,,F,Foundations of Geometry,James Turner,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-301-A,MATH,301,A,300,4.00,3.00,18,18,40,40,32,NH 251,MTWF,11:30AM - 12:20PM,2/3/2020,5/21/2020,NH,251,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Foundations of Geometry,James Turner,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-301-A,MATH,301,A,300,3.00,3.00,13,14,20,,32,NH 259,MWF,2:30PM - 3:20PM,2/1/2016,5/19/2016,NH,259,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,,F,Foundations of Geometry,James Turner,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-301-A,MATH,301,A,300,3.00,3.00,9,9,40,40,32,NH 259,MWF,2:30PM - 3:20PM,1/29/2018,5/17/2018,NH,259,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,,F,Foundations of Geometry,James Turner,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-305-A,MATH,305,A,300,4.00,4.00,3,3,45,45,20,NH 261,MTWF,11:30AM - 12:20PM,9/3/2019,12/17/2019,NH,261,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Geometry/Topology of Manifolds,Christopher Moseley,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-305-A,MATH,305,A,300,4.00,4.00,6,6,20,20,20,NH 261,MTWF,12:30PM - 1:20PM,9/8/2015,12/18/2015,NH,261,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Geometry/Topology of Manifolds,Christopher Moseley,Active,LEC
